user_id,1-01d,1-02d,1-03d,1-04d,1-05d,1-06d,1-07d,1-08d,1-09d,1-10d,1-11d,1-12d,1-13d,1-14d,1-15d,1-16d,1-17d,1-18d,1-19d,1-20d,1-21d,1-22d,1-23d,1-24d,1-25d,1-26d,1-27d,1-28d,1-29d,1-30d,2-01d,2-02d,2-03d,2-04d,2-05d,2-06d,2-07d,2-08d,2-09d,2-10d,2-11d,2-12d,2-13d,2-14d,2-15d,2-16d,2-17d,2-18d,2-19d,2-20d,2-21d,2-22d,2-23d,2-24d,2-25d,2-26d,2-27d,2-28d,2-29d,2-30d,3-01d,3-02d,3-03d,3-04d,3-05d,3-06d,3-07d,3-08d,3-09d,3-10d,3-11d,3-12d,3-13d,3-14d,3-15d,3-16d,3-17d,3-18d,3-19d,3-20d,3-21d,3-22d,3-23d,3-24d,3-25d,3-26d,3-27d,3-28d,3-29d,3-30d,4-01d,4-02d,4-03d,4-04d,4-05d,4-06d,4-07d,4-08d,4-09d,4-10d,4-11d,4-12d,4-13d,4-14d,4-15d,4-16d,4-17d,4-18d,4-19d,4-20d,4-21d,4-22d,4-23d,4-24d,4-25d,4-26d,4-27d,4-28d,4-29d,4-30d,5-01d,5-02d,5-03d,5-04d,5-05d,5-06d,5-07d,5-08d,5-09d,5-10d,5-11d,5-12d,5-13d,5-14d,5-15d,5-16d,5-17d,5-18d,5-19d,5-20d,5-21d,5-22d,5-23d,5-24d,5-25d,5-26d,5-27d,5-28d,5-29d,5-30d,1-Fri,1-Mon,1-Sat,1-Sun,1-Thu,1-Tue,1-Wed,2-Fri,2-Mon,2-Sat,2-Sun,2-Thu,2-Tue,2-Wed,3-Fri,3-Mon,3-Sat,3-Sun,3-Thu,3-Tue,3-Wed,4-Fri,4-Mon,4-Sat,4-Sun,4-Thu,4-Tue,4-Wed,5-Fri,5-Mon,5-Sat,5-Sun,5-Thu,5-Tue,5-Wed,1-07h,1-08h,1-09h,1-10h,1-11h,1-12h,1-13h,1-14h,1-15h,1-16h,1-17h,1-18h,1-19h,1-20h,1-21h,1-22h,1-23h,2-07h,2-08h,2-09h,2-10h,2-11h,2-12h,2-13h,2-14h,2-15h,2-16h,2-17h,2-18h,2-19h,2-20h,2-21h,2-22h,2-23h,3-07h,3-08h,3-09h,3-10h,3-11h,3-12h,3-13h,3-14h,3-15h,3-16h,3-17h,3-18h,3-19h,3-20h,3-21h,3-22h,3-23h,4-07h,4-08h,4-09h,4-10h,4-11h,4-12h,4-13h,4-14h,4-15h,4-16h,4-17h,4-18h,4-19h,4-20h,4-21h,4-22h,4-23h,5-07h,5-08h,5-09h,5-10h,5-11h,5-12h,5-13h,5-14h,5-15h,5-16h,5-17h,5-18h,5-19h,5-20h,5-21h,5-22h,5-23h
370,1080.0,3090.0,8770.0,0.0,5490.0,4260.0,0.0,7270.0,1290.0,3840.0,0.0,12920.0,3150.0,0.0,1550.0,2170.0,1850.0,46390.0,6050.0,830.0,0.0,3140.0,0.0,0.0,0.0,0.0,0.0,13760.0,0.0,16130.0,0.0,0.0,0.0,28280.0,0.0,0.0,28650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8280.0,0.0,29040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23180.0,0.0,0.0,0.0,0.0,0.0,0.0,9710.0,0.0,15120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.0,0.0,0.0,0.0,0.0,7470.0,0.0,0.0,4630.0,16930.0,0.0,0.0,0.0,4910.0,0.0,0.0,0.0,0.0,0.0,136170.0,0.0,0.0,79250.0,1200.0,4960.0,8240.0,22680.0,13760.0,13040.0,24460.0,14460.0,46390.0,0.0,0.0,28650.0,0.0,29040.0,8280.0,28280.0,0.0,0.0,27160.0,0.0,15120.0,32890.0,0.0,0.0,151850.0,0.0,0.0,9130.0,0.0,0.0,1210.0,4960.0,83880.0,18130.0,4910.0,0.0,143640.0,0.0,7270.0,56930.0,0.0,830.0,1290.0,16130.0,4260.0,5490.0,3680.0,3840.0,4540.0,13560.0,1080.0,7840.0,6050.0,10240.0,0.0,0.0,0.0,28280.0,0.0,0.0,0.0,0.0,8280.0,0.0,0.0,0.0,0.0,0.0,29040.0,28650.0,0.0,0.0,0.0,0.0,24830.0,0.0,0.0,0.0,0.0,23180.0,0.0,0.0,0.0,0.0,0.0,0.0,27160.0,0.0,0.0,160980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2670.0,0.0,0.0,1200.0,4910.0,4630.0,0.0,0.0,152760.0,0.0,0.0,3840.0,0.0,79250.0,7470.0
371,0.0,8780.0,2060.0,0.0,0.0,22370.0,0.0,2500.0,0.0,4370.0,0.0,0.0,4890.0,23910.0,0.0,12290.0,0.0,0.0,7170.0,0.0,0.0,0.0,0.0,420.0,0.0,2620.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,8660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72490.0,0.0,0.0,0.0,0.0,7530.0,4530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6140.0,3420.0,0.0,0.0,0.0,0.0,444620.0,0.0,0.0,26760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,1620.0,0.0,0.0,0.0,49580.0,1080.0,317120.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,3690.0,1470.0,0.0,0.0,0.0,780.0,6160.0,5530.0,27260.0,21070.0,23910.0,3350.0,9790.0,6850.0,0.0,0.0,0.0,0.0,0.0,6890.0,0.0,8660.0,34290.0,0.0,4530.0,72490.0,3420.0,444620.0,6140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,9220.0,318750.0,7780.0,50460.0,1470.0,0.0,0.0,11970.0,2710.0,19990.0,17880.0,0.0,7960.0,0.0,3830.0,8780.0,1270.0,4650.0,0.0,4100.0,2590.0,6500.0,0.0,0.0,0.0,0.0,0.0,6890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8660.0,0.0,0.0,0.0,444620.0,0.0,10670.0,0.0,0.0,0.0,72490.0,0.0,7530.0,0.0,3420.0,0.0,0.0,26760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690.0,0.0,1620.0,317120.0,780.0,0.0,6160.0,2320.0,0.0,0.0,0.0,55990.0,0.0,0.0,0.0,1080.0,0.0
372,0.0,4680.0,1720.0,12850.0,0.0,2790.0,3630.0,0.0,6330.0,2270.0,0.0,1380.0,0.0,0.0,6050.0,0.0,0.0,11330.0,0.0,0.0,430.0,0.0,0.0,0.0,720.0,11040.0,0.0,0.0,0.0,0.0,0.0,9260.0,4190.0,12330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,0.0,0.0,0.0,0.0,9020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9250.0,0.0,0.0,0.0,0.0,0.0,125890.0,0.0,34990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12580.0,0.0,1600.0,44210.0,0.0,65870.0,1490.0,0.0,0.0,84450.0,1100.0,0.0,1900.0,0.0,0.0,2790.0,11010.0,4060.0,6050.0,12420.0,3990.0,24900.0,0.0,9260.0,0.0,0.0,930.0,13210.0,12330.0,0.0,34990.0,125890.0,9250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,12580.0,69500.0,1490.0,45310.0,0.0,86050.0,3600.0,330.0,0.0,0.0,770.0,11000.0,4890.0,16460.0,0.0,1730.0,0.0,950.0,820.0,17960.0,6330.0,380.0,0.0,0.0,0.0,0.0,13810.0,0.0,13260.0,0.0,0.0,0.0,0.0,8660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125890.0,0.0,18840.0,0.0,0.0,16150.0,9250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65870.0,0.0,200.0,12580.0,0.0,39360.0,0.0,0.0,0.0,1730.0,0.0,84450.0,1900.0,0.0,1100.0,7940.0
373,12630.0,0.0,36540.0,0.0,0.0,0.0,19390.0,4360.0,0.0,0.0,0.0,0.0,0.0,29590.0,26330.0,0.0,4530.0,2210.0,0.0,0.0,0.0,29750.0,2950.0,0.0,0.0,1250.0,0.0,610.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29480.0,243810.0,0.0,0.0,61320.0,59400.0,0.0,0.0,0.0,53390.0,0.0,0.0,0.0,0.0,0.0,0.0,10880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104010.0,0.0,0.0,0.0,68660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,217100.0,9630.0,523610.0,0.0,8050.0,0.0,0.0,1750.0,69660.0,0.0,31010.0,7500.0,0.0,15050.0,31510.0,171280.0,0.0,222680.0,49390.0,0.0,3960.0,0.0,25970.0,3940.0,12500.0,6090.0,1220.0,3550.0,0.0,2950.0,49590.0,79670.0,1250.0,41070.0,2210.0,0.0,0.0,9190.0,0.0,0.0,0.0,20460.0,61320.0,98140.0,59400.0,0.0,104010.0,243810.0,64270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266190.0,22820.0,71030.0,1220.0,527550.0,250360.0,276540.0,3480.0,6260.0,28170.0,5140.0,1550.0,36240.0,27480.0,0.0,1740.0,8030.0,23860.0,20160.0,0.0,2880.0,0.0,10860.0,890.0,0.0,0.0,0.0,0.0,9190.0,0.0,1820.0,0.0,0.0,18640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128060.0,0.0,0.0,29480.0,0.0,0.0,104010.0,0.0,0.0,53390.0,0.0,0.0,254690.0,37730.0,0.0,23590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183780.0,3210.0,69660.0,6090.0,224650.0,28780.0,260.0,9630.0,3330.0,3960.0,25970.0,86420.0,242150.0,522430.0,5390.0,0.0,0.0
374,10450.0,0.0,13070.0,0.0,0.0,0.0,3460.0,460.0,4000.0,0.0,229280.0,11410.0,7340.0,0.0,11450.0,13240.0,13350.0,15210.0,59180.0,14930.0,1900.0,12930.0,5080.0,0.0,0.0,36740.0,9240.0,30830.0,20080.0,10240.0,0.0,0.0,18760.0,0.0,0.0,48360.0,0.0,3640.0,0.0,0.0,12560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40460.0,0.0,23890.0,0.0,0.0,0.0,0.0,0.0,556620.0,0.0,0.0,8610.0,36100.0,0.0,0.0,0.0,0.0,0.0,203200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59000.0,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19350.0,0.0,0.0,0.0,102120.0,29690.0,0.0,2780.0,0.0,0.0,9760.0,0.0,26590.0,74180.0,17180.0,0.0,126050.0,0.0,52270.0,51440.0,2520.0,0.0,2810.0,29940.0,0.0,31510.0,32560.0,36190.0,55370.0,107330.0,26420.0,244490.0,80730.0,40460.0,0.0,3640.0,0.0,18760.0,12560.0,0.0,32290.0,0.0,615620.0,36100.0,0.0,211810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39310.0,9760.0,2810.0,155990.0,76700.0,154390.0,107720.0,16600.0,31810.0,11470.0,41910.0,42690.0,19060.0,4960.0,16010.0,4010.0,22980.0,21750.0,20260.0,0.0,13820.0,9090.0,221100.0,36350.0,0.0,0.0,0.0,13930.0,0.0,46990.0,3640.0,0.0,0.0,0.0,40460.0,0.0,0.0,0.0,18760.0,0.0,32370.0,0.0,0.0,36100.0,203200.0,0.0,0.0,386500.0,194010.0,8400.0,0.0,0.0,0.0,8610.0,59000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44470.0,0.0,0.0,9990.0,4430.0,49130.0,0.0,0.0,33200.0,227660.0,0.0,10470.0,167330.0,0.0,0.0
375,3810.0,0.0,22620.0,1990.0,0.0,12530.0,11760.0,2600.0,6630.0,1040.0,0.0,0.0,6240.0,2310.0,0.0,10570.0,0.0,0.0,29820.0,900.0,1730.0,0.0,5950.0,0.0,3130.0,4110.0,1760.0,7980.0,26050.0,0.0,0.0,0.0,0.0,0.0,1720.0,0.0,0.0,970.0,0.0,0.0,1600.0,0.0,0.0,2510.0,1060.0,0.0,0.0,0.0,8040.0,69200.0,4850.0,0.0,7630.0,0.0,18380.0,0.0,0.0,12500.0,5480.0,0.0,0.0,0.0,0.0,0.0,0.0,88980.0,0.0,75410.0,0.0,0.0,0.0,16880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40590.0,0.0,15090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3630.0,1010.0,0.0,117320.0,0.0,0.0,0.0,97610.0,0.0,0.0,28260.0,0.0,0.0,7220.0,1730.0,0.0,0.0,39030.0,440.0,78470.0,0.0,1950.0,2700.0,0.0,361040.0,0.0,13370.0,1970.0,21430.0,23150.0,23780.0,32460.0,33930.0,23660.0,5120.0,69200.0,7630.0,19860.0,7510.0,9760.0,0.0,19980.0,88980.0,0.0,15090.0,75410.0,57470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2710.0,0.0,545650.0,9190.0,440.0,91840.0,0.0,104920.0,3710.0,4920.0,2050.0,0.0,11740.0,7180.0,3920.0,1220.0,8390.0,2950.0,10300.0,26050.0,8230.0,8480.0,5320.0,25180.0,5220.0,32380.0,1600.0,0.0,0.0,5730.0,0.0,0.0,18380.0,77240.0,0.0,7420.0,1070.0,0.0,1060.0,0.0,7630.0,8960.0,4850.0,0.0,16880.0,0.0,49320.0,0.0,39660.0,0.0,0.0,28300.0,0.0,0.0,0.0,74570.0,12290.0,15090.0,0.0,840.0,0.0,0.0,0.0,0.0,2710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5330.0,0.0,0.0,0.0,710.0,361170.0,47930.0,0.0,142530.0,28710.0,88760.0,3080.0,37660.0,0.0,840.0,0.0,39030.0
376,0.0,2050.0,0.0,1000.0,19290.0,0.0,3440.0,1030.0,1520.0,1160.0,10620.0,0.0,4650.0,0.0,4760.0,0.0,6990.0,0.0,0.0,0.0,0.0,9140.0,0.0,0.0,710.0,0.0,1070.0,3740.0,8110.0,25570.0,0.0,0.0,0.0,0.0,0.0,0.0,11760.0,5550.0,0.0,0.0,0.0,0.0,29600.0,0.0,0.0,0.0,0.0,0.0,31200.0,5090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17960.0,0.0,0.0,0.0,520.0,0.0,37350.0,0.0,0.0,0.0,0.0,0.0,0.0,65180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247820.0,0.0,137920.0,45770.0,206560.0,274980.0,0.0,0.0,0.0,0.0,0.0,1350.0,0.0,1030.0,0.0,3160.0,0.0,52520.0,7630.0,2360.0,0.0,0.0,0.0,0.0,26010.0,1750.0,0.0,3850.0,0.0,3150.0,5720.0,29140.0,7180.0,23040.0,19290.0,8150.0,12330.0,34690.0,0.0,11760.0,5550.0,31200.0,0.0,0.0,0.0,0.0,93710.0,17960.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,65180.0,0.0,0.0,277340.0,6310.0,4880.0,247820.0,217290.0,137920.0,124300.0,0.0,2050.0,12230.0,2130.0,710.0,9000.0,0.0,780.0,4230.0,12080.0,0.0,25570.0,0.0,19290.0,13740.0,0.0,3040.0,0.0,0.0,5550.0,0.0,0.0,0.0,0.0,0.0,31200.0,0.0,29600.0,0.0,0.0,16850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56360.0,37350.0,0.0,18480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65180.0,0.0,0.0,0.0,0.0,0.0,251210.0,72530.0,0.0,0.0,8750.0,47260.0,163930.0,0.0,7630.0,137190.0,1350.0,273490.0,0.0,52520.0,0.0,0.0
377,0.0,0.0,11780.0,45920.0,10970.0,1690.0,2470.0,3700.0,0.0,8810.0,4130.0,23160.0,2150.0,3360.0,0.0,0.0,6520.0,64240.0,0.0,1350.0,0.0,2810.0,4330.0,0.0,0.0,2900.0,1140.0,2440.0,3700.0,310.0,0.0,55780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,4910.0,0.0,17520.0,0.0,0.0,11170.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,104310.0,0.0,0.0,45650.0,0.0,0.0,57960.0,0.0,17760.0,0.0,0.0,0.0,0.0,0.0,84670.0,12580.0,0.0,0.0,0.0,0.0,108790.0,0.0,0.0,2490.0,0.0,16600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9760.0,529070.0,0.0,810.0,0.0,910.0,1690.0,2670.0,0.0,260310.0,0.0,0.0,0.0,0.0,2500.0,34040.0,0.0,0.0,20570.0,0.0,0.0,491220.0,17860.0,0.0,35890.0,20180.0,120600.0,518930.0,3670.0,6330.0,4640.0,8270.0,10210.0,37030.0,27110.0,114290.0,4910.0,55780.0,1900.0,17520.0,0.0,0.0,11170.0,45650.0,166750.0,16600.0,710.0,2490.0,188980.0,30340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40750.0,509820.0,121510.0,520620.0,36700.0,580970.0,260310.0,6410.0,2780.0,1310.0,310.0,8110.0,7210.0,3920.0,7260.0,10740.0,2600.0,47920.0,65940.0,6210.0,15500.0,1230.0,3390.0,17040.0,11170.0,0.0,0.0,55780.0,0.0,0.0,0.0,0.0,0.0,1180.0,0.0,0.0,16340.0,0.0,1900.0,0.0,4910.0,77650.0,0.0,2490.0,84670.0,0.0,0.0,0.0,0.0,0.0,148030.0,17760.0,0.0,45650.0,710.0,0.0,0.0,74560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6130.0,183230.0,35890.0,6130.0,15370.0,32980.0,617600.0,12200.0,526580.0,0.0,2670.0,1680.0,115980.0,9460.0,5400.0,496880.0,2500.0
378,4740.0,16750.0,32810.0,0.0,2530.0,20460.0,11040.0,0.0,0.0,2330.0,1020.0,17980.0,1860.0,9020.0,8260.0,0.0,3610.0,0.0,77940.0,1390.0,8030.0,6120.0,0.0,0.0,0.0,24990.0,13680.0,0.0,0.0,66760.0,0.0,0.0,19670.0,0.0,0.0,0.0,0.0,0.0,0.0,152470.0,0.0,3760.0,0.0,0.0,0.0,0.0,0.0,32950.0,44890.0,0.0,0.0,1370.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,0.0,0.0,86840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,0.0,90030.0,0.0,28780.0,0.0,7760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74600.0,0.0,0.0,0.0,0.0,0.0,890.0,1530.0,0.0,0.0,6470.0,96650.0,72810.0,6350.0,0.0,1930.0,0.0,1830.0,0.0,0.0,2460.0,7600.0,118310.0,39130.0,11850.0,0.0,0.0,0.0,0.0,0.0,37390.0,83510.0,28090.0,19120.0,123440.0,38750.0,1020.0,0.0,0.0,0.0,6170.0,48650.0,172140.0,32950.0,0.0,94600.0,28780.0,144060.0,90030.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72810.0,120240.0,9700.0,83730.0,96650.0,39130.0,20150.0,17190.0,1390.0,10840.0,0.0,24990.0,5970.0,3530.0,25280.0,58540.0,3060.0,28960.0,35080.0,1860.0,22120.0,80270.0,4630.0,7610.0,0.0,0.0,0.0,0.0,0.0,152470.0,8560.0,0.0,0.0,0.0,0.0,46260.0,32950.0,19670.0,0.0,0.0,0.0,0.0,0.0,29630.0,0.0,0.0,0.0,0.0,0.0,97790.0,0.0,144060.0,86840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65140.0,6840.0,126850.0,77720.0,23550.0,15550.0,22210.0,6350.0,39130.0,0.0,0.0,1530.0,56650.0,0.0,0.0,890.0,0.0
379,44380.0,5780.0,0.0,0.0,1320.0,5700.0,1700.0,0.0,0.0,0.0,0.0,38380.0,7860.0,650.0,5330.0,0.0,3190.0,0.0,26850.0,1090.0,0.0,0.0,0.0,0.0,3100.0,8120.0,790.0,0.0,0.0,1980.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44340.0,0.0,0.0,0.0,0.0,0.0,0.0,20250.0,4420.0,0.0,16800.0,0.0,0.0,0.0,0.0,37400.0,0.0,0.0,0.0,0.0,0.0,155950.0,0.0,0.0,27230.0,44020.0,28950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25930.0,0.0,55940.0,0.0,71610.0,218170.0,0.0,0.0,0.0,181550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22060.0,0.0,0.0,0.0,205410.0,72040.0,9760.0,122740.0,86020.0,6020.0,134470.0,91350.0,0.0,0.0,7550.0,63680.0,280260.0,418130.0,284380.0,0.0,52610.0,550.0,0.0,194950.0,50670.0,11760.0,24960.0,0.0,7260.0,15440.0,7760.0,2350.0,49710.0,74670.0,3190.0,3100.0,0.0,0.0,16800.0,3350.0,41820.0,0.0,64590.0,44020.0,155950.0,100560.0,218170.0,264720.0,25930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592900.0,160160.0,97000.0,62370.0,603270.0,149700.0,481230.0,32360.0,2270.0,5260.0,40630.0,7230.0,0.0,1480.0,10670.0,1980.0,7400.0,4130.0,12600.0,1210.0,6740.0,5830.0,2840.0,13590.0,0.0,0.0,37050.0,0.0,0.0,0.0,37400.0,0.0,44340.0,0.0,0.0,0.0,4420.0,0.0,3350.0,0.0,0.0,0.0,0.0,183180.0,0.0,0.0,250930.0,44020.0,22120.0,0.0,55940.0,0.0,0.0,181550.0,0.0,0.0,16330.0,55280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.0,540750.0,108430.0,282800.0,63680.0,510640.0,0.0,2960.0,56560.0,0.0,250800.0,87400.0,78670.0,61270.0,4890.0,95610.0,0.0
