user_id,1-07h,1-08h,1-09h,1-10h,1-11h,1-12h,1-13h,1-14h,1-15h,1-16h,1-17h,1-18h,1-19h,1-20h,1-21h,1-22h,1-23h,2-07h,2-08h,2-09h,2-10h,2-11h,2-12h,2-13h,2-14h,2-15h,2-16h,2-17h,2-18h,2-19h,2-20h,2-21h,2-22h,2-23h,3-07h,3-08h,3-09h,3-10h,3-11h,3-12h,3-13h,3-14h,3-15h,3-16h,3-17h,3-18h,3-19h,3-20h,3-21h,3-22h,3-23h,4-07h,4-08h,4-09h,4-10h,4-11h,4-12h,4-13h,4-14h,4-15h,4-16h,4-17h,4-18h,4-19h,4-20h,4-21h,4-22h,4-23h,5-07h,5-08h,5-09h,5-10h,5-11h,5-12h,5-13h,5-14h,5-15h,5-16h,5-17h,5-18h,5-19h,5-20h,5-21h,5-22h,5-23h
517,3400.0,6740.0,0.0,9650.0,1330.0,0.0,1290.0,0.0,4640.0,5660.0,900.0,1020.0,0.0,2770.0,2260.0,0.0,370.0,0.0,0.0,18060.0,0.0,0.0,0.0,0.0,0.0,16660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39970.0,12210.0,0.0,0.0,0.0,0.0,0.0,42940.0,0.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.0,11690.0,1480.0,5300.0,57140.0,0.0,0.0,0.0,90920.0,0.0,2830.0,58000.0,340850.0,17600.0,0.0,790.0,2050.0
518,0.0,4590.0,5740.0,890.0,15020.0,13060.0,0.0,760.0,9580.0,16660.0,760.0,20390.0,6940.0,0.0,0.0,0.0,37920.0,0.0,1070.0,27290.0,0.0,0.0,0.0,11010.0,17540.0,0.0,0.0,0.0,33560.0,13750.0,0.0,0.0,0.0,0.0,0.0,18890.0,65240.0,6390.0,0.0,0.0,56540.0,0.0,27430.0,0.0,0.0,20700.0,19830.0,171480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5860.0,9440.0,9990.0,1390.0,0.0,3700.0,0.0,490.0,23040.0,25770.0,100600.0,61890.0,180690.0,5470.0,0.0,0.0,23340.0
519,2070.0,0.0,10060.0,5610.0,2300.0,1460.0,3530.0,2190.0,2470.0,0.0,700.0,90.0,93060.0,5470.0,1390.0,11660.0,2120.0,0.0,0.0,0.0,0.0,0.0,9100.0,12420.0,860.0,2970.0,0.0,1720.0,3580.0,0.0,0.0,0.0,4110.0,0.0,8290.0,0.0,0.0,16700.0,0.0,0.0,0.0,0.0,11680.0,39160.0,0.0,0.0,0.0,0.0,27870.0,29520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,18250.0,1610.0,630.0,92910.0,1020.0,8640.0,920.0,0.0,10670.0,9300.0,1690.0,12130.0,5050.0,82040.0,1230.0
520,0.0,10600.0,1720.0,2770.0,3530.0,12200.0,0.0,170.0,1350.0,0.0,970.0,1080.0,340.0,13950.0,1990.0,3780.0,8420.0,4250.0,12590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,700.0,2560.0,0.0,0.0,0.0,0.0,0.0,4440.0,0.0,0.0,16790.0,0.0,22670.0,0.0,0.0,9170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40280.0,0.0,66450.0,86300.0,0.0,0.0,900.0,90890.0,0.0,0.0,7270.0,3700.0,0.0,0.0,0.0,21860.0,1320.0
521,5600.0,12310.0,10590.0,0.0,7190.0,8030.0,5540.0,28590.0,22990.0,19490.0,3260.0,1220.0,18000.0,990.0,0.0,6430.0,19390.0,9370.0,8580.0,0.0,0.0,0.0,0.0,0.0,58600.0,0.0,2200.0,2330.0,0.0,0.0,11670.0,0.0,1780.0,0.0,0.0,0.0,17840.0,67030.0,68990.0,79540.0,46830.0,36020.0,36440.0,0.0,0.0,64710.0,72300.0,0.0,0.0,18290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,0.0,14750.0,0.0,0.0,0.0,10810.0,59490.0,17990.0,0.0,560.0,45350.0,810.0,49580.0,1130.0,202970.0,0.0,2530.0,157330.0,16200.0,89060.0,0.0,3150.0
522,5130.0,280.0,2310.0,13150.0,2360.0,9310.0,5140.0,49280.0,1680.0,4670.0,2530.0,1260.0,8350.0,680.0,12170.0,5200.0,300.0,8040.0,0.0,0.0,0.0,0.0,1640.0,0.0,15490.0,0.0,0.0,22770.0,0.0,17060.0,6620.0,0.0,0.0,0.0,32770.0,0.0,0.0,0.0,0.0,153140.0,0.0,0.0,0.0,7790.0,18190.0,0.0,0.0,0.0,0.0,19050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,9420.0,0.0,2860.0,15020.0,1310.0,1030.0,240540.0,250440.0,86810.0,146290.0,5230.0,4500.0,0.0,973600.0,164190.0,2810.0
523,5600.0,0.0,1380.0,0.0,850.0,3850.0,0.0,0.0,1920.0,930.0,4500.0,8270.0,0.0,2940.0,0.0,2680.0,680.0,0.0,0.0,31210.0,0.0,0.0,0.0,44570.0,0.0,0.0,0.0,0.0,0.0,0.0,62630.0,47440.0,0.0,0.0,195780.0,1600.0,0.0,2070.0,0.0,0.0,0.0,44790.0,75880.0,0.0,0.0,0.0,0.0,0.0,0.0,144420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.0,21800.0,0.0,0.0,0.0,1690.0,0.0,44300.0,1820.0,118600.0,27620.0,2850.0,1680.0,0.0,43600.0,38300.0
524,1030.0,32480.0,1630.0,0.0,0.0,1690.0,5970.0,13260.0,620.0,0.0,3610.0,20680.0,0.0,83330.0,2680.0,1110.0,16160.0,0.0,0.0,22450.0,0.0,0.0,0.0,0.0,0.0,2680.0,0.0,61570.0,0.0,15670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62920.0,0.0,0.0,0.0,0.0,331410.0,0.0,33020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165020.0,0.0,84110.0,7620.0,0.0,205270.0,440370.0,340.0,4920.0,8780.0,179330.0,1750.0,200090.0,0.0,164560.0,0.0,0.0
525,10520.0,11320.0,31970.0,0.0,6050.0,1130.0,0.0,4890.0,310.0,36250.0,19040.0,7170.0,2620.0,0.0,30440.0,0.0,17100.0,0.0,0.0,1170.0,0.0,11900.0,0.0,1070.0,16760.0,0.0,0.0,0.0,0.0,25400.0,26760.0,0.0,49880.0,0.0,38320.0,770.0,23060.0,44110.0,0.0,34050.0,0.0,35860.0,0.0,32870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31400.0,536210.0,2750.0,3000.0,22340.0,165700.0,504540.0,221920.0,1110.0,3140.0,7400.0,0.0,106250.0,23410.0,9190.0,127600.0,81510.0
526,4750.0,9560.0,12090.0,900.0,2020.0,29900.0,5480.0,12380.0,5490.0,10720.0,37540.0,1320.0,39900.0,2370.0,6150.0,18820.0,5390.0,0.0,14150.0,15030.0,0.0,0.0,0.0,0.0,1900.0,0.0,6080.0,12070.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,36580.0,7060.0,0.0,112850.0,9160.0,0.0,0.0,0.0,0.0,30460.0,81860.0,29450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,81780.0,69340.0,133260.0,4470.0,174700.0,44650.0,2070.0,56870.0,0.0,0.0,67270.0,0.0,103420.0,53830.0,9840.0,3140.0
527,1320.0,0.0,2310.0,1470.0,4520.0,86510.0,570.0,15170.0,2660.0,590.0,2860.0,1860.0,4760.0,18560.0,1840.0,1700.0,720.0,0.0,5470.0,0.0,0.0,10220.0,0.0,0.0,0.0,1220.0,24340.0,0.0,0.0,0.0,82760.0,840.0,0.0,0.0,0.0,0.0,29400.0,0.0,0.0,36340.0,0.0,0.0,23510.0,43550.0,23710.0,12260.0,22270.0,0.0,19880.0,19870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3440.0,24090.0,86170.0,2660.0,0.0,440.0,0.0,32080.0,4450.0,0.0,0.0,29260.0,1000.0,55150.0,70710.0,0.0,7920.0
528,340.0,360.0,10230.0,2890.0,27580.0,1810.0,2750.0,0.0,0.0,4440.0,19150.0,9370.0,1450.0,10080.0,1180.0,11400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22860.0,146920.0,0.0,0.0,0.0,188860.0,3010.0,0.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45970.0,40270.0,0.0,93460.0,0.0,69850.0,1350.0,16730.0,4090.0,0.0,298980.0,630.0,48210.0,0.0,1640.0,62290.0,290.0
529,33990.0,7730.0,3270.0,8110.0,3570.0,22470.0,820.0,9810.0,0.0,6620.0,24340.0,3290.0,24720.0,3320.0,16940.0,22670.0,2370.0,0.0,0.0,0.0,0.0,0.0,0.0,55190.0,5690.0,0.0,3620.0,0.0,7380.0,0.0,118700.0,0.0,0.0,0.0,34490.0,94870.0,0.0,0.0,62430.0,0.0,0.0,0.0,24630.0,0.0,42270.0,2540.0,0.0,0.0,0.0,19230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21390.0,0.0,30620.0,189140.0,7230.0,1930.0,18580.0,66310.0,1020.0,4160.0,101010.0,48210.0,4010.0,0.0,0.0,1860.0
530,6700.0,0.0,720.0,0.0,4330.0,55160.0,0.0,5900.0,2820.0,0.0,2320.0,2100.0,0.0,4750.0,3410.0,390.0,2430.0,0.0,0.0,3750.0,5560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78950.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32000.0,24200.0,0.0,0.0,0.0,0.0,0.0,23380.0,0.0,0.0,0.0,164490.0,19690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46160.0,2870.0,144050.0,66850.0,238910.0,7150.0,3630.0,1150.0,2470.0,16820.0,12590.0,38440.0,49740.0,0.0,200.0,0.0
531,31650.0,1910.0,5860.0,5300.0,5280.0,2020.0,2870.0,12420.0,880.0,0.0,6550.0,2450.0,3400.0,970.0,8230.0,2740.0,2340.0,0.0,0.0,0.0,2970.0,3080.0,23700.0,0.0,0.0,0.0,0.0,9900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299940.0,172170.0,0.0,123150.0,14050.0,25060.0,1620.0,146780.0,313960.0,0.0,2980.0,61620.0,3480.0,960.0,560770.0,89220.0,213020.0
532,1480.0,305620.0,16030.0,870.0,27520.0,21740.0,0.0,15190.0,2900.0,8800.0,6970.0,2140.0,14250.0,5230.0,0.0,0.0,2730.0,0.0,0.0,0.0,0.0,6010.0,0.0,0.0,0.0,0.0,15620.0,0.0,0.0,1810.0,0.0,0.0,7960.0,0.0,0.0,0.0,0.0,27170.0,0.0,1330.0,0.0,25090.0,28540.0,0.0,29720.0,71350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600.0,14150.0,0.0,0.0,81030.0,172550.0,0.0,5840.0,0.0,90350.0,0.0,3260.0,2940.0,16750.0,48950.0,305330.0,307350.0
533,0.0,0.0,5010.0,3570.0,3520.0,5410.0,10630.0,0.0,3020.0,1210.0,4110.0,3530.0,1200.0,2210.0,2400.0,5410.0,5830.0,0.0,0.0,0.0,0.0,0.0,6580.0,0.0,0.0,0.0,0.0,86940.0,5340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33650.0,58030.0,0.0,0.0,0.0,0.0,0.0,0.0,21210.0,27440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080.0,0.0,34130.0,88570.0,116970.0,71120.0,577690.0,47030.0,0.0,0.0,0.0,3900.0,14010.0,40930.0,4720.0
534,21520.0,18780.0,3010.0,9540.0,11160.0,8220.0,2290.0,13180.0,4640.0,2510.0,3490.0,970.0,3770.0,10330.0,23780.0,11700.0,0.0,0.0,22910.0,6720.0,32130.0,0.0,0.0,1140.0,1340.0,14450.0,4180.0,29280.0,17850.0,31530.0,7890.0,0.0,0.0,0.0,0.0,0.0,13140.0,140620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9290.0,29020.0,29820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4540.0,76120.0,1061250.0,193820.0,63240.0,30170.0,11350.0,44280.0,5310.0,0.0,533840.0,178250.0,6700.0,0.0,67520.0,19180.0,255900.0
535,0.0,4590.0,2590.0,0.0,8010.0,11030.0,4590.0,33440.0,3210.0,0.0,18510.0,19560.0,6710.0,1210.0,5500.0,6040.0,550.0,5920.0,0.0,0.0,0.0,0.0,0.0,10940.0,0.0,0.0,16630.0,0.0,1750.0,9010.0,1820.0,0.0,0.0,23480.0,2180.0,0.0,24720.0,0.0,22230.0,31810.0,0.0,49060.0,52110.0,0.0,0.0,191330.0,47820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4270.0,7490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3840.0,107940.0,3160.0,0.0,0.0,0.0,88900.0,0.0,0.0,25100.0,4460.0,71100.0,0.0,0.0,0.0,452880.0,0.0,0.0
536,2530.0,6110.0,4750.0,6210.0,0.0,2270.0,0.0,5680.0,0.0,9780.0,1820.0,660.0,8260.0,2310.0,13260.0,0.0,0.0,9800.0,0.0,0.0,12220.0,0.0,5060.0,0.0,0.0,0.0,0.0,2130.0,0.0,9350.0,0.0,0.0,0.0,18610.0,0.0,0.0,0.0,37580.0,23900.0,15670.0,119520.0,0.0,15680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8240.0,1260.0,1180.0,18120.0,3570.0,181760.0,552860.0,7310.0,0.0,2640.0,6200.0,2290.0,5030.0,2770.0,3370.0,0.0,0.0
537,16820.0,11260.0,3130.0,1240.0,2730.0,0.0,10230.0,2570.0,2950.0,1900.0,7590.0,6500.0,0.0,13560.0,13050.0,25890.0,37660.0,27510.0,0.0,0.0,9660.0,0.0,0.0,0.0,3140.0,0.0,670.0,14170.0,0.0,0.0,20360.0,0.0,0.0,0.0,0.0,1410.0,0.0,12320.0,18380.0,41010.0,28890.0,0.0,249970.0,0.0,0.0,8150.0,9790.0,59740.0,0.0,85530.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,30660.0,36460.0,0.0,424890.0,35860.0,17950.0,4740.0,1070.0,4860.0,277810.0,183770.0,29010.0,990.0,2320.0,314890.0,0.0
538,10200.0,0.0,0.0,13400.0,1890.0,2890.0,1280.0,4180.0,2000.0,5620.0,3690.0,1100.0,4870.0,0.0,6990.0,1750.0,15160.0,13450.0,11230.0,0.0,17730.0,0.0,0.0,5100.0,18450.0,0.0,0.0,0.0,4180.0,10000.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,198420.0,71510.0,0.0,0.0,0.0,0.0,0.0,54320.0,0.0,0.0,20370.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420.0,125720.0,177120.0,0.0,1110.0,406880.0,0.0,2440.0,0.0,0.0,36730.0,0.0,0.0,74960.0,43610.0,263240.0,22340.0
539,2310.0,1680.0,6070.0,0.0,0.0,6530.0,9530.0,2050.0,0.0,6700.0,0.0,0.0,620.0,0.0,2040.0,7000.0,0.0,37190.0,0.0,0.0,0.0,1340.0,0.0,0.0,0.0,0.0,19390.0,0.0,60590.0,10540.0,0.0,0.0,1900.0,1600.0,232930.0,40760.0,64040.0,0.0,0.0,52100.0,0.0,0.0,0.0,0.0,0.0,0.0,79810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41100.0,4820.0,2420.0,2840.0,1180.0,103180.0,0.0,194660.0,157390.0,122000.0,124000.0,27670.0,0.0,2670.0,0.0
540,7110.0,3800.0,2680.0,9040.0,13570.0,700.0,1090.0,3020.0,3290.0,11040.0,5280.0,28650.0,8330.0,4000.0,5600.0,1810.0,1070.0,610.0,0.0,47980.0,0.0,3070.0,0.0,0.0,18860.0,1000.0,990.0,0.0,0.0,1120.0,0.0,4850.0,0.0,0.0,31850.0,6000.0,870.0,0.0,0.0,0.0,0.0,11420.0,5520.0,21180.0,0.0,0.0,0.0,0.0,0.0,0.0,19600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145750.0,6910.0,17360.0,52910.0,0.0,104160.0,2250.0,25590.0,61230.0,800.0,48580.0,241090.0,238180.0,0.0,0.0,2160.0,0.0
541,16410.0,57630.0,14020.0,62860.0,6200.0,12450.0,2040.0,10730.0,1820.0,9830.0,19170.0,15730.0,19590.0,5880.0,25600.0,5000.0,0.0,25400.0,0.0,0.0,0.0,0.0,2240.0,0.0,0.0,0.0,18060.0,0.0,0.0,2450.0,0.0,0.0,29990.0,0.0,79950.0,52610.0,132830.0,0.0,64490.0,0.0,0.0,88080.0,0.0,104040.0,101190.0,0.0,0.0,71680.0,11670.0,7720.0,202860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30620.0,1250.0,643850.0,0.0,0.0,5210.0,2560.0,4390.0,3000.0,1190.0,229610.0,203650.0,293930.0,116860.0,3470.0,0.0
542,9190.0,2180.0,1930.0,6700.0,0.0,0.0,3450.0,2800.0,9630.0,0.0,0.0,7650.0,19910.0,84750.0,42820.0,2930.0,0.0,0.0,0.0,0.0,0.0,4090.0,0.0,0.0,0.0,0.0,0.0,0.0,4910.0,11180.0,2320.0,33960.0,0.0,0.0,0.0,11600.0,48520.0,0.0,0.0,0.0,223540.0,0.0,0.0,0.0,0.0,0.0,52940.0,26240.0,0.0,0.0,331330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7980.0,0.0,1080.0,47270.0,0.0,507320.0,0.0,157090.0,0.0,271100.0,15750.0,0.0,1182500.0,32450.0,57200.0,20940.0,0.0
543,2330.0,740.0,0.0,1370.0,7320.0,2600.0,2800.0,5220.0,0.0,1000.0,12470.0,440.0,0.0,0.0,1990.0,0.0,18600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8210.0,0.0,0.0,0.0,24330.0,0.0,22480.0,0.0,32960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,47110.0,31060.0,8730.0,9960.0,0.0,2010.0,17550.0,1090.0,21590.0,52540.0,1630.0,0.0,0.0
544,770.0,11380.0,62090.0,3080.0,4290.0,1460.0,0.0,11660.0,4330.0,4710.0,31170.0,21740.0,3320.0,4090.0,5310.0,1270.0,46730.0,790.0,16080.0,14390.0,0.0,0.0,5100.0,970.0,3040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,6050.0,0.0,4040.0,0.0,0.0,0.0,39430.0,0.0,0.0,0.0,0.0,20190.0,37070.0,0.0,0.0,0.0,0.0,0.0,0.0,3160.0,0.0,0.0,0.0,1210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89900.0,2410.0,2810.0,7600.0,0.0,1630.0,1300.0,0.0,38700.0,27780.0,220.0,0.0,0.0,12120.0,3070.0
545,1760.0,1860.0,14240.0,0.0,670.0,3020.0,970.0,2120.0,5320.0,5830.0,1510.0,2200.0,1790.0,760.0,5340.0,1350.0,0.0,0.0,0.0,0.0,830.0,0.0,14710.0,0.0,0.0,0.0,15250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2540.0,0.0,0.0,0.0,0.0,0.0,0.0,82930.0,14420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.0,780.0,37580.0,116080.0,470.0,840.0,0.0,112070.0,10040.0,0.0,1410.0,19060.0,260.0,3540.0,45660.0
546,5900.0,21590.0,27960.0,14970.0,5170.0,21020.0,32240.0,7030.0,0.0,0.0,15210.0,5750.0,26730.0,13990.0,12350.0,4140.0,10940.0,0.0,0.0,17300.0,0.0,0.0,0.0,0.0,0.0,0.0,26610.0,0.0,0.0,80650.0,0.0,0.0,0.0,5790.0,0.0,55010.0,99780.0,26740.0,0.0,0.0,28440.0,35680.0,29960.0,0.0,0.0,0.0,0.0,0.0,153870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3070.0,3410.0,11790.0,451040.0,43940.0,70350.0,98170.0,90870.0,16710.0,227970.0,177400.0,403470.0,5170.0,247030.0,176900.0,284580.0,19980.0
547,13060.0,3610.0,10160.0,3330.0,11990.0,810.0,6340.0,0.0,0.0,2920.0,0.0,6630.0,5580.0,2150.0,0.0,1770.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4170.0,0.0,30940.0,0.0,0.0,0.0,0.0,141900.0,0.0,0.0,78280.0,66840.0,84490.0,57210.0,0.0,6360.0,14580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3440.0,0.0,0.0,0.0,0.0,191140.0,0.0,281850.0,28100.0,439310.0,15880.0,0.0,61050.0,0.0,3560.0,45490.0
548,810.0,8020.0,1410.0,14350.0,1000.0,9570.0,12150.0,5320.0,870.0,1900.0,5130.0,9860.0,2120.0,1260.0,14520.0,22300.0,3290.0,860.0,0.0,52460.0,0.0,0.0,6020.0,1170.0,2410.0,0.0,0.0,4740.0,0.0,0.0,0.0,0.0,0.0,2960.0,14860.0,12380.0,0.0,0.0,0.0,0.0,0.0,20880.0,0.0,25980.0,9410.0,520.0,37180.0,0.0,57450.0,30120.0,57460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20480.0,13100.0,0.0,13630.0,740.0,0.0,82780.0,790.0,16910.0,294120.0,0.0,0.0,26190.0,84060.0,1550.0,0.0,53220.0
549,16780.0,13940.0,10440.0,860.0,12900.0,0.0,920.0,3860.0,11410.0,1930.0,11400.0,100.0,7780.0,5650.0,22830.0,3220.0,14970.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7850.0,34080.0,0.0,0.0,23310.0,0.0,0.0,0.0,6990.0,24300.0,0.0,0.0,14300.0,0.0,0.0,80170.0,0.0,18070.0,10370.0,0.0,0.0,0.0,22680.0,322160.0,30300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63260.0,3210.0,6390.0,71260.0,63900.0,147900.0,43120.0,0.0,28320.0,508420.0,356800.0,40560.0,230250.0,0.0,82970.0,0.0,312340.0
550,6020.0,2410.0,150460.0,8930.0,2230.0,5040.0,3060.0,6000.0,0.0,3160.0,2110.0,18020.0,0.0,7600.0,16490.0,4220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5210.0,0.0,29720.0,0.0,0.0,3830.0,0.0,0.0,0.0,0.0,12880.0,222430.0,0.0,0.0,0.0,0.0,0.0,0.0,55610.0,0.0,110180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79420.0,50980.0,32820.0,163980.0,11250.0,20180.0,1140.0,0.0,0.0,2930.0,263600.0,49960.0,159890.0,44000.0,140420.0,0.0,0.0
551,38260.0,5450.0,17600.0,56090.0,1720.0,6020.0,4420.0,1270.0,6190.0,41750.0,10170.0,47490.0,9890.0,13150.0,0.0,4880.0,3340.0,0.0,0.0,0.0,0.0,2920.0,0.0,0.0,0.0,4300.0,950.0,0.0,0.0,5410.0,7610.0,18740.0,0.0,0.0,0.0,0.0,40700.0,0.0,20250.0,17330.0,0.0,12250.0,55500.0,0.0,0.0,34610.0,71240.0,0.0,0.0,89170.0,39620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47670.0,27860.0,75420.0,8210.0,230890.0,499210.0,640.0,1580.0,451670.0,12690.0,116590.0,3780.0,32290.0,216300.0,17720.0,45510.0,5850.0
