user_id,1-01d,1-02d,1-03d,1-04d,1-05d,1-06d,1-07d,1-08d,1-09d,1-10d,1-11d,1-12d,1-13d,1-14d,1-15d,1-16d,1-17d,1-18d,1-19d,1-20d,1-21d,1-22d,1-23d,1-24d,1-25d,1-26d,1-27d,1-28d,1-29d,1-30d,2-01d,2-02d,2-03d,2-04d,2-05d,2-06d,2-07d,2-08d,2-09d,2-10d,2-11d,2-12d,2-13d,2-14d,2-15d,2-16d,2-17d,2-18d,2-19d,2-20d,2-21d,2-22d,2-23d,2-24d,2-25d,2-26d,2-27d,2-28d,2-29d,2-30d,3-01d,3-02d,3-03d,3-04d,3-05d,3-06d,3-07d,3-08d,3-09d,3-10d,3-11d,3-12d,3-13d,3-14d,3-15d,3-16d,3-17d,3-18d,3-19d,3-20d,3-21d,3-22d,3-23d,3-24d,3-25d,3-26d,3-27d,3-28d,3-29d,3-30d,4-01d,4-02d,4-03d,4-04d,4-05d,4-06d,4-07d,4-08d,4-09d,4-10d,4-11d,4-12d,4-13d,4-14d,4-15d,4-16d,4-17d,4-18d,4-19d,4-20d,4-21d,4-22d,4-23d,4-24d,4-25d,4-26d,4-27d,4-28d,4-29d,4-30d,5-01d,5-02d,5-03d,5-04d,5-05d,5-06d,5-07d,5-08d,5-09d,5-10d,5-11d,5-12d,5-13d,5-14d,5-15d,5-16d,5-17d,5-18d,5-19d,5-20d,5-21d,5-22d,5-23d,5-24d,5-25d,5-26d,5-27d,5-28d,5-29d,5-30d
235,1400.0,540.0,2630.0,970.0,2540.0,0.0,1320.0,0.0,1290.0,0.0,0.0,0.0,0.0,0.0,1810.0,1240.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,3660.0,1130.0,4950.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3310.0,0.0,0.0,4280.0,0.0,0.0,17340.0,0.0,0.0,0.0,27120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10740.0,0.0,21250.0,0.0,0.0,0.0,0.0,0.0,31190.0,0.0,13250.0,910.0,5210.0,0.0,0.0,11140.0,0.0,0.0,0.0,385510.0,0.0,72220.0,59830.0,30780.0,0.0,980.0,1540.0,0.0
236,580.0,1830.0,2190.0,0.0,370.0,1090.0,0.0,1830.0,0.0,0.0,410.0,0.0,0.0,1380.0,1280.0,300.0,0.0,520.0,0.0,640.0,690.0,0.0,0.0,1570.0,720.0,8530.0,0.0,310.0,3270.0,850.0,0.0,0.0,0.0,0.0,7040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11340.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24240.0,0.0,117910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8690.0,0.0,90240.0,0.0,0.0,22710.0,0.0,1800.0,0.0,0.0,0.0,0.0,3300.0,1330.0,48530.0,0.0,0.0,1330.0,1020.0,0.0,0.0,0.0,1360.0,1170.0,1060.0,224480.0,0.0,0.0
237,0.0,970.0,0.0,0.0,1710.0,3740.0,0.0,400.0,890.0,17970.0,5800.0,6870.0,4410.0,2100.0,2340.0,1280.0,2080.0,5500.0,0.0,1220.0,3930.0,0.0,2970.0,17570.0,2420.0,0.0,830.0,0.0,7970.0,0.0,0.0,0.0,8780.0,9710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15930.0,0.0,0.0,7530.0,0.0,0.0,0.0,22680.0,0.0,920.0,5140.0,19450.0,4640.0,5940.0,0.0,0.0,0.0,0.0,167740.0,0.0,0.0,0.0,0.0,0.0,0.0,2530.0,0.0,4020.0,0.0,0.0,0.0,0.0,0.0,7200.0,2210.0,0.0,6970.0,15250.0,0.0,0.0,1370.0,0.0,0.0,27870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7180.0,144640.0,45660.0,0.0,0.0,40770.0,0.0,660.0,56780.0,2870.0,17560.0,410.0,950.0,347150.0,0.0,0.0,3070.0,104400.0,18160.0,15610.0,0.0,305640.0,0.0,234590.0,14570.0,115570.0,27320.0,5250.0,0.0,0.0
238,100.0,40940.0,2950.0,12140.0,0.0,2070.0,28750.0,7050.0,4890.0,5400.0,650.0,5860.0,0.0,1410.0,3030.0,1810.0,1070.0,1680.0,6920.0,1500.0,2580.0,1220.0,6590.0,12300.0,0.0,0.0,4180.0,0.0,7820.0,4360.0,1010.0,0.0,0.0,0.0,0.0,27870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45930.0,0.0,123350.0,49390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6340.0,461340.0,0.0,1820.0,121280.0,32230.0,6930.0,29940.0,152070.0,1700.0,1890.0,0.0,0.0,0.0,10900.0,0.0,0.0,76740.0,0.0,0.0,830.0,0.0,0.0,79370.0,10250.0,0.0,0.0,24570.0,0.0,3460.0
239,0.0,1790.0,4410.0,0.0,430.0,1540.0,0.0,500.0,740.0,0.0,0.0,4280.0,0.0,820.0,0.0,2890.0,1230.0,1170.0,570.0,0.0,2780.0,0.0,1870.0,4270.0,0.0,0.0,5650.0,1060.0,3200.0,2530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3010.0,0.0,0.0,0.0,540.0,0.0,0.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,1760.0,0.0,0.0,0.0,0.0,0.0,0.0,6390.0,0.0,0.0,0.0,11720.0,0.0,0.0,0.0,20100.0,0.0,0.0,0.0,15570.0,0.0,0.0,0.0,0.0,0.0,14310.0,0.0,18310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24260.0,0.0,1180.0,0.0,560.0,0.0,22440.0,400.0,0.0,59980.0,76960.0,0.0,0.0,1620.0,0.0,0.0,1900.0,0.0,1660.0,1290.0,910.0,290.0,1100.0,0.0,0.0,0.0,0.0,14580.0,0.0
240,9080.0,14170.0,0.0,13660.0,5660.0,0.0,33330.0,0.0,4150.0,9170.0,2600.0,0.0,12580.0,4140.0,1550.0,0.0,410.0,840.0,9980.0,1640.0,3210.0,7880.0,8300.0,3320.0,9560.0,0.0,0.0,1200.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7330.0,0.0,10560.0,0.0,27560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160710.0,166500.0,0.0,0.0,0.0,0.0,0.0,0.0,29630.0,0.0,0.0,9200.0,0.0,0.0,165590.0,0.0,0.0,0.0,38150.0,0.0,0.0,0.0,55420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690.0,16250.0,14000.0,1378580.0,28560.0,0.0,154910.0,137700.0,8740.0,2030.0,0.0,163760.0,0.0,33690.0,0.0,94020.0,58670.0,3370.0,10390.0,27050.0,0.0,0.0,0.0,282300.0,0.0,2950.0,132000.0,0.0,17580.0,10920.0
241,780.0,0.0,4570.0,4890.0,7520.0,16400.0,1120.0,0.0,6690.0,0.0,590.0,10470.0,2620.0,5630.0,7210.0,4470.0,17220.0,4940.0,1510.0,0.0,100.0,2140.0,1030.0,360.0,1090.0,640.0,0.0,750.0,940.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7310.0,0.0,0.0,1370.0,0.0,0.0,1170.0,0.0,0.0,3940.0,0.0,0.0,0.0,0.0,0.0,116520.0,0.0,0.0,131870.0,0.0,20630.0,16200.0,24640.0,0.0,70550.0,29230.0,26760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10360.0,0.0,0.0,0.0,0.0,0.0,6240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180.0,0.0,0.0,55800.0,25260.0,47960.0,0.0,0.0,0.0,1480.0,5580.0,0.0,0.0,0.0,8800.0,0.0,6970.0,1140.0,220.0,0.0,1770.0,19260.0,92720.0,38460.0,4480.0,3290.0,7190.0,30960.0,150.0,0.0,6800.0,15020.0,82840.0,1870.0
242,1870.0,0.0,2360.0,1540.0,0.0,0.0,2100.0,0.0,2930.0,0.0,0.0,2660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,2010.0,3000.0,0.0,2640.0,960.0,0.0,0.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28250.0,0.0,0.0,0.0,0.0,0.0,9540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294690.0,0.0,0.0,58280.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0,0.0,0.0,0.0,0.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.0,3440.0,0.0,101880.0,1980.0,4740.0,0.0,0.0,0.0,60700.0,0.0,2840.0,22700.0,0.0,740.0,0.0,89230.0,18700.0,3570.0,0.0,27290.0,0.0,0.0,0.0,199830.0,6990.0,62990.0,0.0,0.0,0.0
243,930.0,300.0,9700.0,2440.0,5850.0,0.0,0.0,29210.0,0.0,0.0,3750.0,3970.0,39760.0,2430.0,1620.0,1630.0,0.0,0.0,0.0,1740.0,0.0,0.0,1610.0,0.0,0.0,3730.0,320.0,0.0,0.0,10890.0,0.0,0.0,3340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9230.0,44250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25690.0,0.0,26840.0,0.0,0.0,0.0,162860.0,0.0,0.0,35380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,0.0,0.0,593430.0,6940.0,11580.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,1180.0,2020.0,0.0,0.0,17030.0,0.0,36400.0,1660.0,0.0,0.0,14120.0,0.0,0.0,0.0,2990.0,3540.0,600.0,570.0,5300.0,0.0,2600.0,0.0,8340.0,0.0,0.0,0.0,0.0,4470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600.0,0.0,0.0,0.0,0.0,0.0,0.0,37230.0,0.0,0.0,161620.0,2790.0,0.0,47550.0,0.0,0.0,0.0,4960.0,0.0,104550.0,0.0,0.0,106960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23090.0,0.0,20670.0,0.0,0.0,16640.0,15770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8280.0,120360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3050.0,0.0,15340.0,0.0,0.0,5040.0,110.0,1130.0,0.0,1730.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0
245,0.0,8840.0,5560.0,0.0,1220.0,15990.0,2830.0,29900.0,10110.0,0.0,0.0,17000.0,7490.0,10870.0,0.0,0.0,4550.0,42980.0,0.0,20380.0,20420.0,3970.0,0.0,140.0,0.0,4450.0,11530.0,0.0,850.0,10030.0,0.0,0.0,0.0,0.0,34760.0,0.0,0.0,8950.0,0.0,7870.0,850.0,0.0,0.0,0.0,0.0,28340.0,0.0,33000.0,0.0,0.0,0.0,0.0,9260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101580.0,0.0,64310.0,4290.0,0.0,0.0,18300.0,0.0,0.0,0.0,17720.0,0.0,0.0,56100.0,0.0,0.0,0.0,0.0,0.0,490130.0,0.0,0.0,0.0,0.0,0.0,42070.0,0.0,0.0,89470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,26650.0,10110.0,0.0,4160.0,7250.0,0.0,13790.0,0.0,610.0,65050.0,13000.0,0.0,0.0,4550.0,7450.0,0.0,0.0,24980.0,0.0,3040.0,2220.0,0.0,0.0,0.0,284520.0,0.0,0.0,107590.0,6900.0
246,3900.0,5790.0,1180.0,0.0,0.0,2120.0,1040.0,4100.0,9720.0,0.0,1760.0,9100.0,0.0,9410.0,28730.0,1280.0,5150.0,0.0,1350.0,11820.0,4750.0,2070.0,3230.0,2380.0,0.0,28000.0,570.0,2510.0,8940.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,14970.0,0.0,1700.0,0.0,0.0,0.0,0.0,54100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3560.0,3310.0,20970.0,0.0,0.0,0.0,5160.0,1440.0,0.0,0.0,0.0,18000.0,62190.0,0.0,20810.0,0.0,23600.0,0.0,0.0,19380.0,0.0,0.0,0.0,59290.0,14470.0,36030.0,0.0,16410.0,0.0,0.0,11200.0,0.0,0.0,11170.0,14900.0,0.0,17650.0,0.0,16310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220.0,0.0,17670.0,1340.0,43390.0,0.0,0.0,0.0,123150.0,0.0,39560.0,590.0,0.0,0.0,1490.0,32700.0,19260.0,0.0,190620.0,36580.0,57210.0,0.0,0.0,14380.0,0.0,0.0,6540.0
247,0.0,5150.0,390.0,1960.0,0.0,0.0,4400.0,1050.0,570.0,0.0,0.0,6150.0,850.0,7240.0,9020.0,980.0,340.0,0.0,1200.0,1840.0,630.0,5230.0,4600.0,320.0,2340.0,5050.0,0.0,4080.0,0.0,1980.0,20870.0,0.0,0.0,0.0,6840.0,0.0,0.0,34520.0,0.0,0.0,0.0,0.0,8150.0,88310.0,0.0,0.0,4450.0,1570.0,0.0,0.0,5960.0,0.0,3450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54260.0,39020.0,12250.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29690.0,268520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15580.0,0.0,2910.0,0.0,2240.0,0.0,0.0,31360.0,6510.0,0.0,0.0,37530.0,0.0,0.0,0.0,21110.0,0.0,2640.0,3040.0,0.0,13410.0,0.0,2930.0,0.0,0.0,50890.0,35020.0,0.0,0.0,2840.0
248,2390.0,0.0,0.0,4640.0,19820.0,7520.0,2520.0,0.0,530.0,2860.0,2070.0,3390.0,4120.0,0.0,4140.0,0.0,3710.0,29800.0,30630.0,3570.0,5310.0,7910.0,1380.0,0.0,5670.0,2530.0,1860.0,0.0,0.0,8040.0,36990.0,1990.0,35120.0,0.0,0.0,9750.0,1500.0,0.0,980.0,0.0,0.0,0.0,310.0,2500.0,0.0,2080.0,17510.0,0.0,0.0,0.0,39100.0,0.0,1340.0,5800.0,0.0,0.0,0.0,179970.0,0.0,32550.0,0.0,0.0,0.0,0.0,0.0,42650.0,0.0,9330.0,0.0,24500.0,28400.0,0.0,0.0,0.0,0.0,319280.0,0.0,0.0,0.0,1500.0,0.0,80340.0,0.0,0.0,0.0,51430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0,3620.0,0.0,21800.0,0.0,0.0,0.0,18720.0,2800.0,340.0,105380.0,8280.0,1280.0,162550.0,20100.0,6670.0,48490.0,790.0,2020.0,0.0,0.0,0.0,123100.0,0.0,32850.0,48840.0,0.0,0.0,9360.0
249,0.0,1940.0,0.0,0.0,13900.0,3410.0,0.0,940.0,4610.0,2720.0,0.0,0.0,2150.0,43750.0,13370.0,0.0,0.0,1080.0,7590.0,0.0,0.0,440.0,0.0,17050.0,3570.0,1480.0,0.0,5060.0,1030.0,0.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40810.0,0.0,0.0,21410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16950.0,25560.0,0.0,83760.0,0.0,0.0,23740.0,0.0,0.0,27080.0,780.0,0.0,0.0,0.0,0.0,30170.0,0.0,0.0,0.0,0.0,0.0,20580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96370.0,0.0,0.0,0.0,4900.0,0.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11330.0,0.0,97260.0,0.0,0.0,0.0,0.0,3490.0,3440.0,1750.0,9940.0,0.0,98290.0
250,1850.0,0.0,440.0,10210.0,3830.0,1220.0,610.0,1790.0,3790.0,0.0,1480.0,9910.0,3500.0,1280.0,9700.0,0.0,4220.0,3600.0,4650.0,1270.0,0.0,6500.0,0.0,450.0,4120.0,14620.0,0.0,2940.0,460.0,1120.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.0,5250.0,82920.0,0.0,0.0,0.0,550.0,4790.0,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7330.0,0.0,6300.0,0.0,0.0,0.0,106250.0,610.0,0.0,0.0,0.0,0.0,0.0,21630.0,27080.0,0.0,5850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91100.0,15280.0,0.0,0.0,0.0,0.0,0.0,11890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14310.0,0.0,1210.0,3210.0,0.0,410.0,154960.0,171880.0,0.0,75920.0,0.0,0.0,1400.0,11590.0,5830.0,1150.0,0.0,1390.0,19270.0,9840.0,47300.0,0.0,0.0,0.0,2200.0,99570.0,17730.0,36740.0,1670.0,227150.0,2410.0,69590.0
251,1100.0,1130.0,11360.0,0.0,0.0,9710.0,11570.0,900.0,0.0,0.0,7060.0,1730.0,1240.0,1200.0,880.0,0.0,2800.0,0.0,0.0,8980.0,3740.0,2730.0,14880.0,9880.0,350.0,1470.0,0.0,0.0,39240.0,64030.0,20790.0,0.0,0.0,0.0,0.0,13440.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5010.0,0.0,0.0,32400.0,0.0,6690.0,9200.0,0.0,0.0,0.0,0.0,0.0,43400.0,0.0,0.0,0.0,0.0,0.0,35760.0,0.0,29620.0,15310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7990.0,0.0,690.0,0.0,157270.0,0.0,0.0,730.0,17300.0,0.0,0.0,93410.0,0.0,2840.0,186520.0,66980.0,19420.0,32930.0,670.0,24350.0,3490.0,24380.0,7230.0,0.0,0.0,0.0,140910.0,0.0,140520.0,0.0,2950.0,1570.0
252,0.0,0.0,0.0,0.0,2350.0,2300.0,0.0,760.0,12090.0,0.0,0.0,0.0,5190.0,1040.0,0.0,18530.0,1500.0,0.0,0.0,38520.0,980.0,3650.0,0.0,0.0,0.0,0.0,0.0,2760.0,7680.0,920.0,0.0,3630.0,0.0,0.0,0.0,0.0,0.0,0.0,6810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20910.0,0.0,0.0,3070.0,7370.0,0.0,28540.0,9000.0,0.0,0.0,0.0,0.0,112410.0,0.0,0.0,0.0,0.0,56280.0,0.0,0.0,9350.0,0.0,80760.0,0.0,0.0,0.0,0.0,70220.0,0.0,106190.0,0.0,110590.0,0.0,92080.0,57320.0,0.0,0.0,0.0,0.0,0.0,0.0,223540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288970.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72350.0,0.0,0.0,0.0,0.0,0.0,0.0,98530.0,0.0,122830.0,2990.0,0.0,22380.0,0.0,0.0,3750.0,960.0,113920.0,0.0,0.0,55380.0,0.0,26830.0,0.0,15310.0,0.0,0.0,3730.0,0.0,125020.0
253,2670.0,6360.0,15320.0,0.0,0.0,1530.0,12460.0,12290.0,0.0,29720.0,9230.0,7290.0,13690.0,11040.0,8200.0,1030.0,2010.0,0.0,2270.0,18510.0,29690.0,3940.0,6960.0,2080.0,4330.0,24110.0,1930.0,0.0,4870.0,0.0,0.0,10980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27750.0,0.0,2850.0,26660.0,0.0,0.0,4130.0,0.0,0.0,0.0,0.0,46690.0,9090.0,0.0,0.0,0.0,0.0,37330.0,0.0,0.0,0.0,87900.0,0.0,0.0,350770.0,0.0,0.0,680.0,0.0,142430.0,0.0,0.0,9240.0,0.0,0.0,0.0,68730.0,0.0,0.0,2220.0,0.0,0.0,14430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51850.0,104360.0,28420.0,31400.0,2580.0,1520.0,146350.0,0.0,3400.0,0.0,94400.0,7380.0,65070.0,0.0,0.0,71570.0,202010.0,0.0,2290.0,0.0,69550.0,0.0,0.0,710.0,0.0,5390.0,3770.0,0.0,0.0,0.0
254,6070.0,2060.0,2150.0,990.0,5650.0,0.0,1360.0,4400.0,2930.0,25140.0,0.0,990.0,0.0,12750.0,1690.0,700.0,0.0,1830.0,680.0,9810.0,5210.0,0.0,890.0,0.0,860.0,640.0,860.0,990.0,2690.0,5770.0,0.0,0.0,0.0,0.0,0.0,0.0,3420.0,0.0,3480.0,0.0,0.0,0.0,0.0,1910.0,0.0,0.0,0.0,0.0,12070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18150.0,0.0,0.0,0.0,0.0,0.0,18610.0,5680.0,0.0,950.0,0.0,21560.0,0.0,0.0,0.0,0.0,21940.0,164990.0,0.0,0.0,66430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32490.0,0.0,21680.0,0.0,32250.0,0.0,0.0,14190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1760.0,35440.0,0.0,0.0,0.0,0.0,45410.0,2630.0,11370.0,0.0,14330.0,0.0,0.0,0.0,7330.0,1180.0,0.0,0.0,700.0,0.0,8030.0,0.0,86070.0,5990.0,15040.0,0.0,0.0,1150.0,0.0,1360.0
