user_id,1-Fri,1-Mon,1-Sat,1-Sun,1-Thu,1-Tue,1-Wed,2-Fri,2-Mon,2-Sat,2-Sun,2-Thu,2-Tue,2-Wed,3-Fri,3-Mon,3-Sat,3-Sun,3-Thu,3-Tue,3-Wed,4-Fri,4-Mon,4-Sat,4-Sun,4-Thu,4-Tue,4-Wed,5-Fri,5-Mon,5-Sat,5-Sun,5-Thu,5-Tue,5-Wed
214,41010.0,15670.0,35110.0,49240.0,11890.0,62880.0,6610.0,0.0,0.0,0.0,9670.0,8340.0,0.0,0.0,53850.0,0.0,0.0,0.0,1970.0,95440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28690.0,30830.0,65700.0,7060.0,106530.0,29990.0,302030.0
215,14540.0,77810.0,19990.0,9210.0,570.0,34710.0,30060.0,11670.0,0.0,0.0,0.0,19540.0,2710.0,0.0,0.0,45710.0,29250.0,112540.0,52460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63730.0,0.0,619570.0,2700.0,213130.0,5750.0,101550.0,45120.0,100800.0
216,0.0,5190.0,5080.0,6170.0,2630.0,5360.0,3260.0,7290.0,0.0,0.0,0.0,9990.0,0.0,5160.0,21800.0,27260.0,1520.0,28980.0,0.0,0.0,43230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24230.0,56860.0,34630.0,46800.0,100470.0,3820.0,0.0
217,23880.0,16370.0,59080.0,61670.0,28380.0,18110.0,40140.0,9790.0,2670.0,5480.0,6800.0,15320.0,0.0,10120.0,345180.0,89040.0,83640.0,171840.0,2360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170860.0,23460.0,55970.0,310700.0,69830.0,209620.0,195580.0
218,17730.0,69820.0,17890.0,30170.0,48320.0,90960.0,7140.0,5750.0,20050.0,55830.0,52100.0,13500.0,0.0,29960.0,59030.0,101340.0,0.0,24450.0,185180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44880.0,62180.0,647090.0,4330.0,141560.0,105140.0,1262380.0
219,6700.0,15610.0,43590.0,10730.0,22890.0,9410.0,18200.0,9250.0,5500.0,0.0,0.0,0.0,0.0,3540.0,26140.0,57220.0,23400.0,0.0,0.0,13920.0,9750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279770.0,20520.0,4190.0,890.0,3460.0,0.0,2190.0
220,4180.0,5840.0,600.0,7160.0,57470.0,17090.0,0.0,1390.0,0.0,1400.0,0.0,20720.0,0.0,960.0,18160.0,28500.0,16980.0,0.0,0.0,19480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142670.0,3370.0,356030.0,145770.0,71130.0,15300.0
221,18500.0,9010.0,4340.0,24850.0,56280.0,50580.0,5410.0,7630.0,0.0,1120.0,0.0,8950.0,26320.0,20950.0,37220.0,77840.0,57830.0,39230.0,47220.0,24760.0,249540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132640.0,40400.0,114870.0,300520.0,302050.0,50820.0,7740.0
222,10040.0,9850.0,15360.0,2530.0,4710.0,13200.0,9380.0,0.0,9500.0,11720.0,7330.0,1390.0,1990.0,0.0,46560.0,83590.0,107920.0,66860.0,119570.0,52040.0,0.0,0.0,1590.0,1080.0,0.0,0.0,0.0,0.0,316150.0,143610.0,262550.0,43460.0,204810.0,76810.0,21580.0
223,17700.0,12450.0,56810.0,8290.0,5430.0,3590.0,5710.0,4160.0,0.0,4740.0,1120.0,2160.0,0.0,0.0,11290.0,38130.0,0.0,33850.0,0.0,0.0,25400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46760.0,26760.0,46040.0,351980.0,44680.0,2860.0,3410.0
224,69470.0,7240.0,700.0,17760.0,4100.0,11520.0,8570.0,4830.0,1710.0,0.0,3950.0,13620.0,0.0,0.0,10750.0,120430.0,13460.0,0.0,0.0,16320.0,14420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236650.0,27710.0,6230.0,32420.0,42220.0,46900.0,72390.0
225,20050.0,7720.0,34500.0,12590.0,2310.0,9060.0,0.0,570.0,6330.0,4360.0,2140.0,850.0,11690.0,18470.0,0.0,0.0,26430.0,28570.0,0.0,66660.0,13510.0,7210.0,0.0,0.0,0.0,0.0,0.0,0.0,3990.0,13700.0,0.0,39750.0,3200.0,265210.0,11650.0
226,15880.0,18080.0,10620.0,43590.0,20820.0,22660.0,19540.0,4350.0,4680.0,3930.0,3480.0,0.0,0.0,3210.0,0.0,115050.0,146030.0,34040.0,43100.0,51640.0,63620.0,0.0,11970.0,0.0,0.0,0.0,0.0,8720.0,70210.0,281230.0,410.0,79750.0,266420.0,31900.0,44390.0
227,9750.0,4570.0,21600.0,3170.0,18960.0,5220.0,3190.0,0.0,5650.0,12890.0,5050.0,4790.0,0.0,0.0,0.0,11650.0,24110.0,20500.0,0.0,29730.0,10530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26220.0,28880.0,1310.0,0.0,19650.0,0.0,4000.0
228,2210.0,14620.0,4950.0,23900.0,3440.0,18620.0,6150.0,3980.0,2930.0,3810.0,4420.0,2690.0,0.0,0.0,780.0,27030.0,43950.0,7980.0,13230.0,0.0,1810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49750.0,2280.0,42590.0,93410.0,2410.0,61920.0,151000.0
229,4360.0,3590.0,14440.0,34380.0,14110.0,4180.0,48390.0,26250.0,0.0,25690.0,0.0,14230.0,12470.0,0.0,0.0,0.0,0.0,5810.0,112910.0,50670.0,154260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2110.0,0.0,2550.0,227090.0,10950.0,151560.0,2130.0
230,70860.0,14890.0,16040.0,10050.0,5060.0,3070.0,7270.0,16190.0,0.0,0.0,0.0,7260.0,0.0,74850.0,77770.0,19090.0,0.0,54000.0,0.0,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4590.0,167840.0,1380.0,0.0,0.0,104000.0,115660.0
231,18250.0,5590.0,4090.0,25000.0,1860.0,16800.0,8780.0,11640.0,25630.0,5430.0,0.0,1840.0,0.0,7350.0,0.0,24020.0,21620.0,25510.0,75440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4060.0,116170.0,0.0,48260.0,34700.0,1690.0,226000.0
232,30500.0,0.0,6960.0,5010.0,0.0,14730.0,11350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72250.0,0.0,0.0,40310.0,26850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79170.0,0.0,34180.0,84860.0,124680.0,55590.0
233,6000.0,17900.0,6220.0,4250.0,3510.0,2990.0,9550.0,2860.0,25420.0,7270.0,11240.0,0.0,3050.0,0.0,26750.0,38860.0,18650.0,27800.0,238670.0,11510.0,39710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203570.0,91020.0,88590.0,1740.0,328780.0,38790.0,36480.0
234,3610.0,10630.0,3500.0,35500.0,30370.0,15020.0,19080.0,8270.0,9670.0,19350.0,0.0,27710.0,27070.0,6690.0,12200.0,0.0,68380.0,155790.0,52500.0,0.0,84050.0,0.0,0.0,6120.0,0.0,0.0,0.0,0.0,49190.0,258160.0,41130.0,267320.0,106900.0,25510.0,21210.0
235,3660.0,3750.0,2960.0,8670.0,2540.0,2630.0,970.0,0.0,0.0,17340.0,3310.0,0.0,0.0,4280.0,28800.0,27120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.0,0.0,0.0,0.0,0.0,13250.0,0.0,1890.0,392260.0,52030.0,82960.0,102160.0
236,1730.0,2980.0,2380.0,6960.0,8900.0,3760.0,1650.0,0.0,0.0,0.0,0.0,7040.0,11340.0,820.0,0.0,0.0,117910.0,1280.0,34150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.0,1330.0,225500.0,26010.0,91410.0,59020.0,1360.0
237,10200.0,6110.0,6030.0,10710.0,8580.0,37620.0,13720.0,5940.0,920.0,38610.0,0.0,4640.0,21450.0,29160.0,34840.0,170270.0,15250.0,0.0,0.0,8570.0,6230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84650.0,201420.0,352400.0,313480.0,134140.0,286190.0,136530.0
238,7750.0,58590.0,32740.0,19220.0,12780.0,21720.0,14470.0,27870.0,0.0,0.0,13810.0,0.0,0.0,0.0,80880.0,159450.0,45930.0,0.0,0.0,49390.0,0.0,40590.0,0.0,0.0,0.0,0.0,0.0,0.0,32230.0,616870.0,32330.0,47180.0,121280.0,81070.0,90700.0
239,7190.0,9820.0,4660.0,3700.0,5280.0,9910.0,1170.0,540.0,12440.0,0.0,0.0,0.0,0.0,0.0,18310.0,0.0,0.0,20100.0,15570.0,0.0,26030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220.0,24950.0,1290.0,39550.0,76960.0,1100.0,63060.0
240,14220.0,26620.0,41880.0,19630.0,15640.0,12900.0,26660.0,0.0,10560.0,40540.0,0.0,0.0,0.0,27560.0,0.0,251550.0,0.0,326300.0,47350.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,159050.0,129930.0,188600.0,158970.0,205660.0,357000.0,1381950.0
241,19020.0,16390.0,7600.0,11070.0,20140.0,22150.0,11510.0,1370.0,1170.0,890.0,0.0,3940.0,7310.0,0.0,33000.0,141160.0,30990.0,16200.0,161100.0,0.0,70550.0,2180.0,55800.0,0.0,0.0,0.0,0.0,0.0,53710.0,57020.0,26220.0,111610.0,92720.0,32730.0,28210.0
242,840.0,2930.0,5260.0,4870.0,2660.0,5000.0,2500.0,0.0,9540.0,0.0,0.0,0.0,28250.0,0.0,0.0,0.0,58280.0,0.0,0.0,0.0,294690.0,0.0,0.0,0.0,0.0,2610.0,4580.0,0.0,90430.0,3440.0,27290.0,3760.0,15380.0,149930.0,320410.0
243,41820.0,14430.0,2430.0,31760.0,13550.0,9700.0,6190.0,1010.0,9230.0,0.0,0.0,0.0,47590.0,0.0,0.0,116760.0,162860.0,25690.0,0.0,62220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593430.0,0.0,440.0,1590.0,47730.0,11580.0
244,22330.0,5830.0,0.0,43470.0,14690.0,13900.0,600.0,0.0,0.0,161620.0,2790.0,0.0,0.0,50830.0,23090.0,0.0,104550.0,68220.0,20730.0,106960.0,16640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4180.0,8280.0,240.0,17070.0,110.0,120360.0,5040.0
245,55390.0,28980.0,34120.0,34720.0,22670.0,10250.0,42980.0,0.0,37600.0,0.0,8950.0,34760.0,7870.0,33850.0,42070.0,191050.0,490130.0,74400.0,22010.0,0.0,64310.0,1700.0,0.0,0.0,0.0,0.0,16520.0,0.0,7250.0,41000.0,3040.0,128150.0,326660.0,10720.0,65050.0
246,14510.0,21180.0,17710.0,47740.0,38450.0,8710.0,1760.0,0.0,5010.0,74230.0,5000.0,0.0,20970.0,0.0,20810.0,30780.0,17650.0,94090.0,31310.0,54030.0,92740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51310.0,43120.0,40900.0,234600.0,155850.0,57210.0,3710.0
247,2690.0,13280.0,16350.0,15300.0,12400.0,1050.0,4300.0,8150.0,3450.0,94270.0,55390.0,6840.0,4450.0,1570.0,12250.0,0.0,1090.0,0.0,307540.0,0.0,83950.0,0.0,2390.0,0.0,0.0,0.0,0.0,0.0,35020.0,33390.0,13410.0,46940.0,93700.0,2910.0,2640.0
248,17070.0,9950.0,7830.0,14440.0,56370.0,6570.0,42180.0,10060.0,38940.0,223070.0,36990.0,0.0,58430.0,0.0,44150.0,319280.0,0.0,89670.0,51430.0,24500.0,28400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59140.0,51100.0,1280.0,162550.0,160820.0,136190.0,48830.0
249,5560.0,6550.0,48810.0,15780.0,22970.0,19770.0,4650.0,0.0,0.0,21410.0,2590.0,850.0,0.0,40810.0,0.0,55730.0,23740.0,37530.0,0.0,27080.0,84540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99010.0,100590.0,9940.0,96370.0,8340.0,0.0,14820.0
250,5990.0,4910.0,4830.0,20300.0,33010.0,5110.0,19410.0,82920.0,0.0,0.0,8800.0,7070.0,550.0,5980.0,27690.0,102990.0,0.0,12150.0,127880.0,15280.0,0.0,0.0,0.0,0.0,14310.0,0.0,0.0,0.0,179380.0,76390.0,228300.0,79540.0,250590.0,118840.0,29380.0
251,19930.0,80040.0,16510.0,44850.0,3200.0,24040.0,7410.0,13440.0,850.0,0.0,25800.0,0.0,9570.0,0.0,15310.0,32400.0,17290.0,0.0,38820.0,35760.0,50090.0,0.0,0.0,0.0,7990.0,0.0,0.0,0.0,352150.0,34500.0,91510.0,23060.0,6330.0,251350.0,165260.0
252,46010.0,31540.0,4780.0,12090.0,2350.0,1500.0,0.0,0.0,17810.0,0.0,3070.0,29910.0,0.0,28540.0,166870.0,360430.0,0.0,204490.0,0.0,0.0,186950.0,290050.0,0.0,0.0,0.0,0.0,0.0,0.0,22380.0,155600.0,59110.0,170880.0,0.0,123790.0,132220.0
253,35660.0,14350.0,53190.0,31970.0,33670.0,49130.0,13560.0,4130.0,13830.0,27750.0,0.0,9090.0,26660.0,46690.0,211160.0,11460.0,0.0,388100.0,102330.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70360.0,179330.0,215900.0,51850.0,17640.0,231140.0,125800.0
254,10670.0,12350.0,20310.0,14850.0,7960.0,27290.0,3680.0,0.0,3480.0,23480.0,0.0,12070.0,0.0,0.0,0.0,53810.0,44570.0,164990.0,38170.0,0.0,85040.0,0.0,0.0,0.0,0.0,0.0,14190.0,0.0,0.0,135420.0,54590.0,11720.0,700.0,5990.0,29370.0
255,5070.0,47460.0,9660.0,4160.0,13050.0,4280.0,1920.0,0.0,43260.0,12040.0,0.0,0.0,3200.0,0.0,0.0,15050.0,12340.0,27300.0,71810.0,0.0,2990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,110020.0,0.0,0.0,37820.0,1580.0,131160.0
256,4710.0,1250.0,9150.0,4970.0,1920.0,9790.0,11860.0,6150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88090.0,18360.0,16190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112040.0,10000.0,131130.0,6320.0,40630.0,397640.0,4510.0
257,5050.0,44090.0,15570.0,62200.0,7040.0,244430.0,13950.0,0.0,13350.0,6750.0,35740.0,0.0,0.0,0.0,27170.0,13690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89730.0,0.0,96840.0,2020.0,19140.0,73170.0,144330.0
258,2870.0,11370.0,1720.0,2480.0,5890.0,0.0,96290.0,8900.0,0.0,28110.0,0.0,7530.0,0.0,0.0,10640.0,29850.0,500.0,0.0,15870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11370.0,299530.0,8080.0,70940.0,119120.0,3420.0,22820.0
259,18900.0,9230.0,20420.0,6440.0,12720.0,7660.0,7300.0,0.0,0.0,0.0,32290.0,239410.0,5940.0,34350.0,161120.0,179720.0,110270.0,182170.0,0.0,87600.0,9270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36690.0,31240.0,395900.0,134540.0,397370.0,136280.0,113720.0
260,43870.0,2940.0,1550.0,40260.0,11580.0,6440.0,1990.0,0.0,0.0,0.0,11670.0,0.0,55490.0,0.0,76440.0,70190.0,191510.0,13350.0,0.0,38510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16370.0,0.0,266630.0,11200.0,171330.0,0.0,21410.0
261,13270.0,76740.0,23710.0,29160.0,570.0,32610.0,34000.0,0.0,49520.0,27140.0,29150.0,31060.0,19980.0,12580.0,57900.0,126620.0,19210.0,74770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610.0,0.0,194940.0,387130.0,140990.0,204740.0,37150.0,4590.0,238110.0
262,2300.0,29630.0,8340.0,24670.0,9580.0,10680.0,1720.0,7930.0,0.0,0.0,18390.0,13110.0,0.0,12060.0,18390.0,21340.0,29630.0,75860.0,0.0,0.0,88600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168170.0,3290.0,22300.0,86310.0,123270.0,90940.0,151260.0
263,9950.0,5750.0,6240.0,35060.0,8650.0,8030.0,14830.0,0.0,3270.0,1680.0,0.0,0.0,0.0,1000.0,79090.0,0.0,0.0,19110.0,21390.0,18540.0,135940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9140.0,106980.0,74520.0,26730.0,18510.0,128410.0,258750.0
264,63150.0,28300.0,5690.0,4160.0,22390.0,2840.0,7100.0,0.0,0.0,0.0,1900.0,1310.0,2770.0,0.0,3170.0,17080.0,0.0,24870.0,6410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7230.0,147160.0,101050.0,205820.0,24000.0,46060.0,36540.0
265,30320.0,6590.0,10750.0,57100.0,141830.0,17860.0,21590.0,17810.0,23420.0,5950.0,0.0,0.0,2700.0,0.0,13570.0,118350.0,41440.0,88280.0,105190.0,82280.0,36230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236620.0,104950.0,163430.0,19160.0,47310.0,331390.0,13980.0
266,4610.0,15430.0,17530.0,11620.0,21210.0,17680.0,4900.0,1070.0,6150.0,0.0,8170.0,0.0,11400.0,9180.0,0.0,51530.0,0.0,0.0,105470.0,0.0,1220.0,0.0,4100.0,76640.0,0.0,0.0,0.0,0.0,62050.0,235410.0,2730.0,117790.0,0.0,2800.0,2600.0
267,9870.0,77660.0,8850.0,20640.0,45140.0,22240.0,10740.0,32550.0,0.0,9590.0,0.0,0.0,11950.0,9920.0,1490.0,234600.0,39430.0,0.0,198790.0,0.0,119580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243970.0,339120.0,17470.0,12560.0,2010.0,42810.0,68390.0
268,259580.0,14360.0,49080.0,9900.0,14570.0,17930.0,32970.0,80780.0,45350.0,3210.0,1900.0,1980.0,0.0,14800.0,0.0,10350.0,13310.0,54320.0,86670.0,103550.0,20910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265840.0,80130.0,172150.0,33550.0,28240.0,48350.0,8050.0
269,19800.0,16650.0,14970.0,18570.0,12840.0,2110.0,6680.0,0.0,0.0,19960.0,4420.0,7100.0,9490.0,0.0,0.0,1940.0,0.0,20410.0,0.0,3790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4030.0,1980.0,29510.0,393600.0,69890.0,83570.0,15920.0
270,0.0,79500.0,15900.0,7840.0,2890.0,2880.0,2140.0,0.0,0.0,17980.0,0.0,0.0,0.0,2460.0,18050.0,86790.0,17890.0,26610.0,750.0,113770.0,0.0,0.0,0.0,1940.0,0.0,0.0,0.0,0.0,1460.0,43030.0,77620.0,64440.0,99060.0,30740.0,13330.0
271,4870.0,20640.0,4240.0,9960.0,8260.0,10690.0,6340.0,0.0,0.0,5970.0,0.0,5480.0,0.0,3100.0,0.0,15020.0,47640.0,17170.0,0.0,9900.0,28020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660.0,176810.0,47710.0,58850.0,60770.0,190540.0,154620.0
272,8330.0,20840.0,13200.0,13110.0,6160.0,7630.0,12360.0,15090.0,59310.0,0.0,0.0,17960.0,1040.0,0.0,0.0,27860.0,58000.0,11060.0,70350.0,0.0,8100.0,0.0,3230.0,0.0,0.0,0.0,0.0,0.0,24220.0,209960.0,3560.0,97190.0,318550.0,75600.0,35010.0
273,7260.0,4720.0,1700.0,2470.0,850.0,20050.0,13400.0,0.0,1390.0,0.0,0.0,0.0,0.0,0.0,12470.0,0.0,94950.0,0.0,84110.0,40360.0,70420.0,41700.0,0.0,0.0,0.0,0.0,0.0,0.0,96740.0,6470.0,0.0,42400.0,65710.0,93060.0,41770.0
274,2470.0,2340.0,8380.0,48360.0,1930.0,2470.0,1940.0,0.0,0.0,7580.0,8850.0,0.0,0.0,0.0,45750.0,116440.0,0.0,32600.0,67650.0,28930.0,57730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118680.0,120860.0,113800.0,96190.0,0.0,115550.0,32380.0
275,13100.0,3660.0,8250.0,41840.0,15430.0,3910.0,5240.0,0.0,0.0,24450.0,0.0,0.0,1910.0,6800.0,0.0,0.0,57540.0,67160.0,0.0,0.0,0.0,0.0,0.0,6330.0,0.0,0.0,0.0,0.0,0.0,241310.0,1770.0,24170.0,10720.0,15650.0,97530.0
276,7370.0,19520.0,19650.0,16870.0,133590.0,6770.0,19330.0,12810.0,18840.0,0.0,0.0,31480.0,24200.0,0.0,39090.0,0.0,0.0,173480.0,0.0,0.0,0.0,0.0,0.0,2310.0,0.0,0.0,0.0,0.0,286910.0,181650.0,76570.0,0.0,1970.0,150240.0,4660.0
277,12790.0,11070.0,1820.0,8340.0,2820.0,14690.0,3750.0,9860.0,0.0,0.0,19820.0,18260.0,22820.0,5400.0,34770.0,22080.0,0.0,0.0,0.0,166180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10910.0,3100.0,123960.0,8870.0,315920.0,42680.0,23310.0
278,26580.0,4950.0,0.0,1420.0,9520.0,2750.0,0.0,0.0,0.0,0.0,0.0,3420.0,0.0,2210.0,0.0,0.0,0.0,0.0,0.0,47760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16590.0,12500.0,30670.0,56810.0,6730.0,7460.0,62680.0
279,33040.0,17920.0,12210.0,12550.0,8290.0,195080.0,26360.0,0.0,24880.0,0.0,74360.0,28160.0,0.0,28990.0,7930.0,79430.0,14270.0,19940.0,75210.0,184690.0,22190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87870.0,102710.0,442690.0,965410.0,206450.0,18550.0,34810.0
280,26410.0,12630.0,6170.0,1550.0,10150.0,4540.0,10200.0,0.0,0.0,0.0,23730.0,0.0,37120.0,10440.0,14580.0,0.0,0.0,51130.0,117360.0,0.0,60120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46250.0,12890.0,0.0,219920.0,0.0,1134660.0,616790.0
281,7910.0,2810.0,17600.0,4150.0,19290.0,1720.0,8890.0,1820.0,8620.0,0.0,54110.0,0.0,0.0,7110.0,102630.0,40110.0,23910.0,0.0,0.0,0.0,78070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68080.0,77180.0,1060.0,6870.0,1860.0,53500.0,0.0
282,7660.0,980.0,52430.0,11340.0,980.0,3870.0,20630.0,0.0,11790.0,34970.0,0.0,15410.0,0.0,0.0,0.0,113620.0,24180.0,76360.0,0.0,175490.0,67360.0,0.0,0.0,2210.0,0.0,14960.0,0.0,0.0,6080.0,114310.0,64210.0,117240.0,2610.0,6260.0,42660.0
283,4250.0,8970.0,0.0,3470.0,13470.0,8620.0,4580.0,23820.0,6950.0,0.0,1400.0,0.0,0.0,3150.0,12450.0,0.0,0.0,45400.0,0.0,12470.0,8370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20830.0,7740.0,30530.0,101500.0,0.0,0.0,45740.0
284,610.0,10450.0,7970.0,5620.0,9090.0,26390.0,0.0,42190.0,0.0,7950.0,7550.0,8230.0,960.0,59810.0,0.0,113380.0,10660.0,71190.0,0.0,14980.0,56290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870.0,36410.0,176700.0,6890.0,2860.0,3390.0,20310.0
285,12910.0,5650.0,0.0,18550.0,14600.0,3760.0,8810.0,7470.0,0.0,1330.0,16040.0,7140.0,9660.0,0.0,205160.0,0.0,20590.0,197040.0,0.0,22700.0,45870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63830.0,14720.0,67200.0,130350.0,190540.0,1380.0,32920.0
286,8900.0,31680.0,11240.0,0.0,61180.0,17380.0,15570.0,0.0,77050.0,0.0,10640.0,1610.0,36290.0,0.0,0.0,51700.0,47610.0,32710.0,118640.0,34900.0,18120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158880.0,960.0,4110.0,261180.0,6520.0,89940.0,156140.0
287,14420.0,9210.0,54700.0,27040.0,1780.0,22010.0,3140.0,14180.0,13280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117900.0,193330.0,37080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75730.0,356490.0,173530.0,87200.0,2950.0,1070.0,344510.0
288,56920.0,15340.0,2680.0,16230.0,24000.0,58210.0,10140.0,12420.0,0.0,0.0,143430.0,9890.0,2390.0,0.0,0.0,119730.0,290770.0,28230.0,130090.0,75530.0,44030.0,0.0,0.0,0.0,0.0,0.0,3460.0,0.0,87940.0,262370.0,182070.0,0.0,0.0,10740.0,85430.0
289,4150.0,13670.0,3120.0,6990.0,13660.0,11020.0,10440.0,10120.0,2560.0,8380.0,4220.0,9420.0,0.0,30560.0,192030.0,47110.0,19560.0,96230.0,7350.0,73660.0,21590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40740.0,435520.0,21210.0,4090.0,4390.0,65100.0,0.0
290,3850.0,28350.0,7910.0,4030.0,0.0,7160.0,2860.0,0.0,7100.0,0.0,0.0,0.0,0.0,0.0,0.0,148510.0,0.0,0.0,106920.0,239990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567010.0,368130.0,2690.0,106120.0,1004870.0,0.0,0.0
291,14500.0,14810.0,1890.0,12810.0,77820.0,69430.0,30920.0,3040.0,8280.0,890.0,15160.0,7560.0,0.0,19440.0,54060.0,0.0,0.0,95970.0,0.0,53840.0,25070.0,0.0,0.0,0.0,990.0,0.0,0.0,4280.0,835230.0,45920.0,42420.0,787510.0,298740.0,164790.0,92430.0
292,8490.0,14940.0,13810.0,13380.0,5530.0,10180.0,15220.0,0.0,0.0,2130.0,330.0,19380.0,0.0,16210.0,0.0,122310.0,17600.0,47080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36560.0,7490.0,171270.0,83940.0,18710.0,12950.0,48210.0
293,6460.0,6430.0,20750.0,15240.0,8740.0,9050.0,7170.0,0.0,1570.0,1210.0,38380.0,9520.0,3080.0,14250.0,42240.0,40680.0,0.0,56790.0,14580.0,28170.0,47800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11060.0,176500.0,41800.0,69760.0,9640.0,80470.0,292960.0
294,15520.0,30310.0,2170.0,14360.0,0.0,7200.0,18100.0,1240.0,0.0,29650.0,57100.0,81970.0,76230.0,4980.0,0.0,102200.0,0.0,48840.0,138290.0,18840.0,66550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172670.0,297080.0,2370.0,41940.0,3330.0,283370.0,201900.0
295,11900.0,57930.0,29220.0,1840.0,3010.0,9950.0,6540.0,103900.0,6710.0,17980.0,1220.0,0.0,0.0,7440.0,69220.0,0.0,0.0,0.0,0.0,26850.0,28410.0,0.0,0.0,0.0,8990.0,0.0,0.0,0.0,17380.0,4470.0,2690.0,27530.0,46210.0,32820.0,76970.0
296,11540.0,11440.0,7020.0,8950.0,25810.0,9870.0,10600.0,0.0,0.0,3860.0,0.0,670.0,1120.0,10420.0,0.0,56590.0,137960.0,41910.0,18030.0,207830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103760.0,189480.0,580.0,385540.0,27310.0,1100.0,447340.0
297,21150.0,2350.0,2290.0,2200.0,3910.0,23870.0,3520.0,0.0,0.0,0.0,1030.0,3390.0,13730.0,6900.0,39870.0,82260.0,7290.0,50800.0,26250.0,0.0,2590.0,0.0,0.0,82520.0,0.0,0.0,3030.0,0.0,181680.0,76440.0,2490.0,93510.0,54310.0,28700.0,16020.0
